timestamp,temperature_c,pressure_hpa,air_voltage,light_level,noise_db,noise_dbfs,noise_percent
07-01-2026 11:34,15.33,997.49,1.546,49.73,36.2,,Class is Silent
07-01-2026 11:34,15.33,997.47,1.545,59.66,35,,Class is Silent
07-01-2026 11:34,15.32,997.46,1.544,58.56,44.5,,Class is Silent
07-01-2026 11:34,15.32,997.47,1.548,51.86,34.4,,Class is Silent
07-01-2026 11:35,15.32,997.48,1.546,50.08,31.3,,Class is Silent
07-01-2026 11:35,15.32,997.47,1.545,59.39,40,,Class is Silent
07-01-2026 11:35,15.32,997.45,1.546,58.11,41.3,,Class is Silent
07-01-2026 11:35,15.31,997.47,1.549,50.98,42.8,,Class is Silent
07-01-2026 11:36,15.32,997.45,1.549,50.23,49.6,projects,Normal Teaching
07-01-2026 11:36,15.32,997.44,1.546,54.09,38.6,,Class is Silent
07-01-2026 11:36,15.32,997.43,1.549,54.66,43.1,,Class is Silent
07-01-2026 11:36,15.32,997.43,1.556,57.5,45.5,,Uncertain Condition
07-01-2026 11:37,15.32,997.43,1.555,54.66,41.9,,Class is Silent
07-01-2026 11:37,15.32,997.42,1.554,49.32,44.6,,Class is Silent
07-01-2026 11:37,15.32,997.43,1.556,50.83,42.4,,Class is Silent
07-01-2026 11:37,15.32,997.42,1.563,52.84,34.2,,Class is Silent
07-01-2026 11:38,15.32,997.43,1.559,56.82,35.8,,Class is Silent
07-01-2026 11:38,15.32,997.43,1.56,55.68,41,,Class is Silent
07-01-2026 11:38,15.33,997.43,1.561,59.36,37.4,,Class is Silent
07-01-2026 11:38,15.33,997.44,1.56,55.3,39.5,,Class is Silent
07-01-2026 11:38,15.33,997.44,1.562,55.19,35,,Class is Silent
07-01-2026 11:39,15.33,997.44,1.562,55.27,39.7,,Class is Silent
07-01-2026 11:39,15.33,997.43,1.562,54.36,41.7,what does,Normal Teaching
07-01-2026 11:39,15.33,997.41,1.566,53.67,35.5,,Class is Silent
07-01-2026 11:39,15.34,997.41,1.562,52.12,38.8,,Class is Silent
07-01-2026 11:40,15.34,997.41,1.567,52.05,39.7,,Class is Silent
07-01-2026 11:40,15.34,997.4,1.568,50.42,39.2,,Class is Silent
07-01-2026 11:40,15.34,997.4,1.573,58.37,36.2,,Class is Silent
07-01-2026 11:40,15.34,997.39,1.567,50.95,40.3,,Class is Silent
07-01-2026 11:41,15.35,997.39,1.57,50.72,43.7,,Class is Silent
07-01-2026 11:41,15.35,997.4,1.571,59.43,39.6,,Class is Silent
07-01-2026 11:41,15.35,997.38,1.57,57.84,36.9,,Class is Silent
07-01-2026 11:41,15.35,997.36,1.572,55.19,43.2,,Class is Silent
07-01-2026 11:42,15.35,997.38,1.573,49.81,47.2,,Uncertain Condition
07-01-2026 11:42,15.34,997.37,1.571,50.49,42.9,,Class is Silent
07-01-2026 11:42,15.34,997.37,1.571,59.39,43.2,,Class is Silent
07-01-2026 11:42,15.34,997.37,1.572,55.27,44.4,,Class is Silent
07-01-2026 11:42,15.33,997.35,1.572,48.98,40.9,,Class is Silent
07-01-2026 11:43,15.33,997.35,1.572,48.71,42,,Class is Silent
07-01-2026 11:43,15.33,997.37,1.572,56.48,41.2,,Class is Silent
07-01-2026 11:43,15.33,997.35,1.573,50.11,60.9,,Outside Noise / Construction
07-01-2026 11:43,15.33,997.36,1.574,50.95,41.9,,Class is Silent
07-01-2026 11:44,15.33,997.35,1.573,51.29,31.7,,Class is Silent
07-01-2026 11:44,15.34,997.34,1.575,54.28,42.1,,Class is Silent
07-01-2026 11:44,15.33,997.33,1.574,53.3,36.3,,Class is Silent
07-01-2026 11:44,15.34,997.33,1.576,49.92,52.5,,Uncertain Condition
07-01-2026 11:45,15.35,997.31,1.581,55.42,40.7,,Class is Silent
07-01-2026 11:45,15.34,997.32,1.578,58.98,60.5,,Outside Noise / Construction
07-01-2026 11:45,15.35,997.32,1.573,50.3,42.4,,Class is Silent
07-01-2026 11:45,15.35,997.32,1.577,59.2,47.2,,Uncertain Condition
07-01-2026 11:46,15.35,997.32,1.576,59.17,50.3,,Uncertain Condition
07-01-2026 11:46,15.35,997.32,1.582,50.38,45.1,,Uncertain Condition
07-01-2026 11:46,15.34,997.29,1.579,51.82,43.5,,Class is Silent
07-01-2026 11:46,15.34,997.3,1.579,55.53,41.6,,Class is Silent
07-01-2026 11:47,15.34,997.29,1.579,49.77,40.4,,Class is Silent
07-01-2026 11:47,15.33,997.3,1.578,58.83,40.9,,Class is Silent
07-01-2026 11:47,15.33,997.3,1.577,50.08,43.2,,Class is Silent
07-01-2026 11:47,15.33,997.28,1.578,59.51,41.1,,Class is Silent
07-01-2026 11:48,15.33,997.27,1.577,57.35,42.8,,Class is Silent
07-01-2026 11:48,15.33,997.28,1.579,58.9,40.6,,Class is Silent
07-01-2026 11:48,15.33,997.27,1.581,57.42,40.7,,Class is Silent
07-01-2026 11:48,15.33,997.26,1.582,52.16,43.2,,Class is Silent
07-01-2026 11:48,15.33,997.26,1.588,57.77,41.6,,Class is Silent
07-01-2026 11:49,15.33,997.25,1.582,51.74,58.5,,Outside Noise / Construction
07-01-2026 11:49,15.32,997.25,1.582,54.51,49.4,,Uncertain Condition
07-01-2026 11:49,15.32,997.26,1.584,59.58,47.5,,Uncertain Condition
07-01-2026 11:49,15.32,997.25,1.585,49.7,34,,Class is Silent
07-01-2026 11:50,15.32,997.26,1.584,51.48,37,,Class is Silent
07-01-2026 11:50,15.33,997.24,1.586,51.93,33.8,,Class is Silent
07-01-2026 11:50,15.33,997.22,1.585,57.95,26.5,,Class is Silent
07-01-2026 11:50,15.34,997.25,1.586,59.66,32,,Class is Silent
07-01-2026 11:51,15.34,997.24,1.588,58.41,29.4,,Class is Silent
07-01-2026 11:51,15.34,997.23,1.589,49.81,48.7,,Uncertain Condition
07-01-2026 11:51,15.34,997.26,1.591,59.39,40.4,,Class is Silent
07-01-2026 11:51,15.34,997.24,1.591,50.23,41,,Class is Silent
07-01-2026 11:51,15.34,997.23,1.593,49.73,62.1,,Outside Noise / Construction
07-01-2026 11:52,15.34,997.22,1.594,50.53,43.6,,Class is Silent
07-01-2026 11:52,15.35,997.23,1.59,57.95,42.7,,Class is Silent
07-01-2026 11:52,15.35,997.22,1.594,54.85,37.7,,Class is Silent
07-01-2026 11:52,15.35,997.22,1.595,50.49,37.3,,Class is Silent
07-01-2026 11:53,15.35,997.2,1.593,53.67,40.2,,Class is Silent
07-01-2026 11:53,15.35,997.21,1.595,55.57,26.3,,Class is Silent
07-01-2026 11:53,15.35,997.17,1.602,51.36,35,,Class is Silent
07-01-2026 11:53,15.35,997.19,1.597,50.49,32.9,,Class is Silent
07-01-2026 11:53,15.34,997.19,1.597,59.73,24.1,,Class is Silent
07-01-2026 11:54,15.34,997.19,1.594,59.66,26.1,,Class is Silent
07-01-2026 11:54,15.34,997.15,1.592,59.2,22,,Class is Silent
07-01-2026 11:54,15.35,997.18,1.593,58.41,32.3,,Class is Silent
07-01-2026 11:54,15.35,997.18,1.591,54.32,27.6,,Class is Silent
07-01-2026 11:55,15.35,997.17,1.592,54.77,36.4,,Class is Silent
07-01-2026 11:55,15.36,997.15,1.593,52.12,34.8,,Class is Silent
07-01-2026 11:55,15.36,997.15,1.593,52.01,40,,Class is Silent
07-01-2026 11:55,15.36,997.16,1.594,51.7,39,,Class is Silent
07-01-2026 11:55,15.36,997.15,1.594,55.15,32,,Class is Silent
07-01-2026 11:56,15.36,997.16,1.594,59.73,38.3,,Class is Silent
07-01-2026 11:56,15.35,997.15,1.6,59.81,36.6,,Class is Silent
07-01-2026 11:56,15.35,997.14,1.594,58.9,33.5,,Class is Silent
07-01-2026 11:56,15.35,997.14,1.594,56.36,48.3,,Uncertain Condition
07-01-2026 11:57,15.35,997.13,1.587,58.86,50.3,,Uncertain Condition
07-01-2026 11:57,15.35,997.14,1.586,53.75,35.3,,Class is Silent
07-01-2026 11:57,15.35,997.15,1.59,54.58,40.4,,Class is Silent
07-01-2026 11:57,15.35,997.14,1.582,51.33,33.6,,Class is Silent
07-01-2026 11:57,15.35,997.13,1.581,50.3,37.3,,Class is Silent
07-01-2026 11:58,15.35,997.13,1.578,59.17,51.8,,Uncertain Condition
07-01-2026 11:58,15.35,997.12,1.58,56.55,36.6,,Class is Silent
07-01-2026 11:58,15.34,997.11,1.58,52.31,33.9,,Class is Silent
07-01-2026 11:58,15.34,997.1,1.58,49.96,35.2,,Class is Silent
07-01-2026 11:59,15.34,997.1,1.578,50.15,27.8,,Class is Silent
07-01-2026 11:59,15.34,997.1,1.576,54.13,38.5,,Class is Silent
07-01-2026 11:59,15.34,997.09,1.575,53.37,45.3,,Uncertain Condition
07-01-2026 11:59,15.34,997.1,1.574,50.08,38.6,,Class is Silent
07-01-2026 12:00,15.34,997.09,1.573,56.82,30.2,,Class is Silent
07-01-2026 12:00,15.34,997.09,1.571,59.43,48.2,,Uncertain Condition
07-01-2026 12:00,15.34,997.08,1.572,56.82,45,,Class is Silent
07-01-2026 12:00,15.34,997.07,1.571,58.83,39.8,,Class is Silent
07-01-2026 12:00,15.34,997.08,1.572,49.58,42.7,,Class is Silent
07-01-2026 12:01,15.34,997.07,1.57,58.56,41,,Class is Silent
07-01-2026 12:01,15.34,997.07,1.57,57.42,38.2,,Class is Silent
07-01-2026 12:01,15.34,997.07,1.569,50.45,39.1,,Class is Silent
07-01-2026 12:01,15.34,997.06,1.57,51.44,39,,Class is Silent
07-01-2026 12:02,15.34,997.06,1.571,59.92,37.2,,Class is Silent
07-01-2026 12:02,15.34,997.07,1.572,59.89,34.7,,Class is Silent
07-01-2026 12:02,15.34,997.04,1.573,52.08,45.1,,Uncertain Condition
07-01-2026 12:02,15.34,997.04,1.573,50.95,41.4,,Class is Silent
07-01-2026 12:02,15.34,997.04,1.572,50.27,40.2,,Class is Silent
07-01-2026 12:03,15.34,997.03,1.574,59.73,38.1,,Class is Silent
07-01-2026 12:03,15.35,997.05,1.574,52.95,37.6,,Class is Silent
07-01-2026 12:03,15.35,997.05,1.574,58.22,34.1,,Class is Silent
07-01-2026 12:03,15.35,997.04,1.575,51.97,50.3,,Uncertain Condition
07-01-2026 12:04,15.35,997.06,1.575,56.97,36.5,,Class is Silent
07-01-2026 12:04,15.35,997.06,1.577,53.11,42.8,,Class is Silent
07-01-2026 12:04,15.34,997.05,1.578,58.86,51.8,,Uncertain Condition
07-01-2026 12:04,15.35,997.06,1.579,51.1,41.6,,Class is Silent
07-01-2026 12:04,15.35,997.05,1.58,52.23,40,,Class is Silent
07-01-2026 12:05,15.35,997.04,1.58,52.2,38.8,,Class is Silent
07-01-2026 12:05,15.35,997.05,1.581,50.34,32.4,,Class is Silent
07-01-2026 12:05,15.36,997.05,1.58,51.25,31.3,,Class is Silent
07-01-2026 12:05,15.35,997.05,1.582,53.41,36.7,,Class is Silent
07-01-2026 12:06,15.35,997.06,1.585,50.15,34.7,,Class is Silent
07-01-2026 12:06,15.36,997.06,1.588,54.92,41.6,,Class is Silent
07-01-2026 12:06,15.36,997.05,1.589,59.7,33.1,,Class is Silent
07-01-2026 12:06,15.36,997.05,1.595,58.3,34.2,,Class is Silent
07-01-2026 12:07,15.37,997.06,1.588,55.91,41.6,,Class is Silent
07-01-2026 12:07,15.37,997.05,1.589,55.83,43.8,,Class is Silent
07-01-2026 12:07,15.37,997.06,1.586,54.85,36,,Class is Silent
07-01-2026 12:07,15.37,997.05,1.587,51.67,53.4,,Uncertain Condition
07-01-2026 12:07,15.37,997.04,1.586,50.38,36.7,,Class is Silent
07-01-2026 12:08,15.37,997.06,1.586,53.56,47.8,,Uncertain Condition
07-01-2026 12:08,15.36,997.04,1.585,54.17,35.6,,Class is Silent
07-01-2026 12:08,15.36,997.04,1.585,54.05,33.3,,Class is Silent
07-01-2026 12:08,15.36,997.05,1.585,59.47,38.8,,Class is Silent
07-01-2026 12:09,15.37,997.05,1.584,59.09,31.7,,Class is Silent
07-01-2026 12:09,15.37,997.03,1.585,51.14,33.5,,Class is Silent
07-01-2026 12:09,15.37,997.02,1.584,52.2,35.2,,Class is Silent
07-01-2026 12:09,15.37,997.04,1.585,55.8,29.5,,Class is Silent
07-01-2026 12:09,15.37,997.05,1.586,50.11,41.9,,Class is Silent
07-01-2026 12:10,15.37,997.05,1.585,50.49,30.3,,Class is Silent
07-01-2026 12:10,15.37,997.04,1.58,50.19,31.8,,Class is Silent
07-01-2026 12:10,15.37,997.06,1.587,59.39,31.8,,Class is Silent
07-01-2026 12:10,15.37,997.06,1.582,58.26,34.1,,Class is Silent
07-01-2026 12:11,15.37,997.04,1.583,50.19,35.3,,Class is Silent
07-01-2026 12:11,15.37,997.03,1.581,52.35,29.7,,Class is Silent
07-01-2026 12:11,15.37,997.04,1.579,54.96,29,,Class is Silent
07-01-2026 12:11,15.37,997,1.577,50.72,31,,Class is Silent
07-01-2026 12:11,15.37,996.99,1.579,57.05,34,,Class is Silent
07-01-2026 12:12,15.38,997.03,1.582,51.06,33.3,,Class is Silent
07-01-2026 12:12,15.38,996.99,1.58,56.86,34,,Class is Silent
07-01-2026 12:12,15.38,997,1.581,55.04,40,,Class is Silent
07-01-2026 12:12,15.37,997.01,1.58,57.23,36.8,,Class is Silent
07-01-2026 12:13,15.38,997,1.58,54.05,36.9,,Class is Silent
07-01-2026 12:13,15.38,996.99,1.581,57.2,41.3,,Class is Silent
07-01-2026 12:13,15.38,996.99,1.582,52.46,40.2,,Class is Silent
07-01-2026 12:13,15.38,996.99,1.583,50.04,42.2,,Class is Silent
07-01-2026 12:13,15.38,996.97,1.582,58.9,41.7,,Class is Silent
07-01-2026 12:14,15.39,997,1.582,55.72,42.9,,Class is Silent
07-01-2026 12:14,15.39,996.98,1.584,56.02,43.7,,Class is Silent
07-01-2026 12:14,15.39,996.95,1.585,50.11,50.1,,Uncertain Condition
07-01-2026 12:14,15.38,996.96,1.584,55.04,45.8,,Uncertain Condition
07-01-2026 12:15,15.38,996.94,1.578,53.07,50.1,,Uncertain Condition
07-01-2026 12:15,15.38,996.93,1.576,59.58,45.6,,Uncertain Condition
07-01-2026 12:15,15.38,996.93,1.579,59.62,46.5,,Uncertain Condition
07-01-2026 12:15,15.38,996.94,1.576,53.37,43.8,,Class is Silent
07-01-2026 12:16,15.38,996.93,1.583,59.13,43.4,,Class is Silent
07-01-2026 12:16,15.38,996.92,1.582,53.52,40.7,,Class is Silent
07-01-2026 12:16,15.38,996.9,1.583,51.17,44.6,,Class is Silent
07-01-2026 12:16,15.38,996.93,1.583,54.43,40.7,,Class is Silent
07-01-2026 12:17,15.38,996.91,1.587,50.91,42.2,,Class is Silent
07-01-2026 12:17,15.38,996.91,1.594,51.7,37.7,,Class is Silent
07-01-2026 12:17,15.38,996.9,1.588,50.49,40.9,,Class is Silent
07-01-2026 12:17,15.38,996.91,1.593,51.06,49.2,,Uncertain Condition
07-01-2026 12:17,15.38,996.93,1.583,54.28,56.5,,Outside Noise / Construction
07-01-2026 12:18,15.38,996.91,1.583,51.89,48.4,,Uncertain Condition
07-01-2026 12:18,15.38,996.9,1.583,56.02,49.7,,Uncertain Condition
07-01-2026 12:18,15.38,996.9,1.583,60.04,50,,Uncertain Condition
07-01-2026 12:18,15.38,996.89,1.583,59.96,47.9,yeah,Normal Teaching
07-01-2026 12:19,15.38,996.91,1.577,54.89,42.1,,Class is Silent
07-01-2026 12:19,15.38,996.89,1.58,52.27,53.6,,Uncertain Condition
07-01-2026 12:19,15.38,996.87,1.581,49.62,53.8,,Uncertain Condition
07-01-2026 12:19,15.38,996.88,1.579,58.41,54.3,,Uncertain Condition
07-01-2026 12:20,15.38,996.86,1.579,57.88,52.9,,Uncertain Condition
07-01-2026 12:20,15.38,996.86,1.579,58.86,54.1,,Uncertain Condition
07-01-2026 12:20,15.38,996.87,1.577,50.19,38.1,,Class is Silent
07-01-2026 12:20,15.38,996.87,1.576,55.98,43,,Class is Silent
07-01-2026 12:21,15.39,996.85,1.579,50.23,60.7,,Outside Noise / Construction
07-01-2026 12:21,15.39,996.85,1.58,56.63,46.7,,Uncertain Condition
07-01-2026 12:21,15.39,996.86,1.581,50.34,45.9,,Uncertain Condition
07-01-2026 12:21,15.4,996.88,1.582,59.47,52.5,,Uncertain Condition
07-01-2026 12:21,15.39,996.85,1.589,53.03,47.4,,Uncertain Condition
07-01-2026 12:22,15.39,996.86,1.586,51.14,51.9,,Uncertain Condition
07-01-2026 12:22,15.39,996.85,1.584,51.59,44.4,,Class is Silent
07-01-2026 12:22,15.39,996.84,1.584,56.33,58.6,,Outside Noise / Construction
07-01-2026 12:22,15.39,996.81,1.584,51.25,50.9,,Uncertain Condition
07-01-2026 12:23,15.39,996.82,1.587,50.08,62.8,,Outside Noise / Construction
07-01-2026 12:23,15.39,996.82,1.588,50.95,37.8,,Class is Silent
07-01-2026 12:23,15.39,996.81,1.588,56.78,49.1,,Uncertain Condition
07-01-2026 12:23,15.4,996.82,1.589,50.38,49,,Uncertain Condition
07-01-2026 12:24,15.39,996.81,1.588,53.14,46,,Uncertain Condition
07-01-2026 12:24,15.39,996.83,1.587,52.23,49.3,,Uncertain Condition
07-01-2026 12:24,15.39,996.81,1.586,59.85,47.6,,Uncertain Condition
07-01-2026 12:24,15.39,996.83,1.583,59.85,41,,Class is Silent
07-01-2026 12:25,15.39,996.83,1.582,52.23,49.9,,Uncertain Condition
07-01-2026 12:25,15.39,996.8,1.584,54.81,52.4,,Uncertain Condition
07-01-2026 12:25,15.39,996.81,1.585,55.49,42.2,,Class is Silent
07-01-2026 12:25,15.39,996.8,1.588,59.73,44.1,,Class is Silent
07-01-2026 12:25,15.39,996.8,1.584,59.92,48.2,,Uncertain Condition
07-01-2026 12:26,15.4,996.79,1.585,50.53,60.6,he wanted,Multiple Students Talking
07-01-2026 12:26,15.39,996.8,1.59,50.95,47.3,,Uncertain Condition
07-01-2026 12:26,15.39,996.78,1.585,57.58,49.3,,Uncertain Condition
07-01-2026 12:26,15.39,996.8,1.583,52.73,56.2,,Outside Noise / Construction
07-01-2026 12:27,15.4,996.79,1.58,60.08,45.2,,Uncertain Condition
07-01-2026 12:27,15.39,996.77,1.581,59.51,43.1,,Class is Silent
07-01-2026 12:27,15.39,996.73,1.58,60.04,49.3,,Uncertain Condition
07-01-2026 12:27,15.39,996.74,1.579,51.29,50.7,really,Normal Teaching
07-01-2026 12:28,15.39,996.76,1.58,55.68,43.9,,Class is Silent
07-01-2026 12:28,15.39,996.75,1.575,54.47,48.4,,Uncertain Condition
07-01-2026 12:28,15.39,996.71,1.58,60,48.3,,Uncertain Condition
07-01-2026 12:28,15.39,996.72,1.58,52.42,43.8,,Class is Silent
07-01-2026 12:29,15.39,996.72,1.581,59.92,45.7,yeah,Normal Teaching
07-01-2026 12:29,15.39,996.72,1.578,59.13,39,,Class is Silent
07-01-2026 12:29,15.39,996.7,1.578,58.18,48.2,,Uncertain Condition
07-01-2026 12:29,15.39,996.7,1.577,56.44,58,,Outside Noise / Construction
07-01-2026 12:30,15.39,996.72,1.58,60,54.3,,Uncertain Condition
07-01-2026 12:30,15.39,996.71,1.575,59.77,48.9,,Uncertain Condition
07-01-2026 12:30,15.39,996.74,1.575,55.38,47.4,,Uncertain Condition
07-01-2026 12:30,15.39,996.72,1.572,50.34,54.1,,Uncertain Condition
07-01-2026 12:31,15.39,996.71,1.573,57.73,51.1,,Uncertain Condition
07-01-2026 12:31,15.39,996.72,1.576,51.06,41.6,,Class is Silent
07-01-2026 12:31,15.39,996.71,1.573,52.08,49.6,,Uncertain Condition
07-01-2026 12:31,15.39,996.7,1.573,59.73,58.2,,Outside Noise / Construction
07-01-2026 12:32,15.39,996.71,1.577,54.17,55.3,,Outside Noise / Construction
07-01-2026 12:32,15.38,996.69,1.574,56.63,42.1,,Class is Silent
07-01-2026 12:32,15.39,996.71,1.574,56.86,51.2,,Uncertain Condition
07-01-2026 12:32,15.39,996.68,1.574,59.47,39.2,,Class is Silent
07-01-2026 12:33,15.39,996.67,1.57,59.36,33.5,,Class is Silent
07-01-2026 12:33,15.39,996.66,1.572,53.56,37.2,,Class is Silent
07-01-2026 12:33,15.39,996.68,1.57,52.69,38.5,,Class is Silent
07-01-2026 12:33,15.39,996.67,1.572,52.88,37.8,,Class is Silent
07-01-2026 12:33,15.39,996.66,1.577,55.23,42.4,,Class is Silent
07-01-2026 12:34,15.39,996.67,1.572,57.35,40.9,,Class is Silent
07-01-2026 12:34,15.39,996.67,1.572,50.61,29.3,,Class is Silent
07-01-2026 12:34,15.39,996.67,1.572,50.23,30.2,,Class is Silent
07-01-2026 12:34,15.39,996.68,1.572,59.85,21.7,,Class is Silent
07-01-2026 12:35,15.39,996.67,1.573,50.72,27.6,,Class is Silent
07-01-2026 12:35,15.39,996.68,1.573,58.94,29,,Class is Silent
07-01-2026 12:35,15.39,996.66,1.572,51.89,25.5,,Class is Silent
07-01-2026 12:35,15.39,996.66,1.571,50,25,,Class is Silent
07-01-2026 12:35,15.39,996.65,1.573,51.36,26.1,,Class is Silent
07-01-2026 12:36,15.39,996.66,1.577,58.83,24.7,,Class is Silent
07-01-2026 12:36,15.39,996.66,1.572,51.97,31.2,,Class is Silent
07-01-2026 12:36,15.39,996.66,1.572,58.98,27,,Class is Silent
07-01-2026 12:36,15.39,996.64,1.572,50.19,29.7,,Class is Silent
07-01-2026 12:37,15.39,996.64,1.57,55.34,27.3,,Class is Silent
07-01-2026 12:37,15.39,996.63,1.568,59.96,23.5,,Class is Silent
07-01-2026 12:37,15.39,996.63,1.568,56.4,22.9,,Class is Silent
07-01-2026 12:37,15.39,996.63,1.566,51.48,26.2,,Class is Silent
07-01-2026 12:37,15.39,996.63,1.565,50.87,28.6,,Class is Silent
07-01-2026 12:38,15.39,996.63,1.565,52.08,31.2,,Class is Silent
07-01-2026 12:38,15.39,996.62,1.563,54.73,34.8,,Class is Silent
07-01-2026 12:38,15.39,996.62,1.567,50.87,25.6,,Class is Silent
07-01-2026 12:38,15.39,996.61,1.566,56.14,25.9,,Class is Silent
07-01-2026 12:38,15.39,996.62,1.564,58.98,33.9,,Class is Silent
07-01-2026 12:39,15.39,996.59,1.567,55.38,29.8,,Class is Silent
07-01-2026 12:39,15.39,996.59,1.566,50.15,39.9,,Class is Silent
07-01-2026 12:39,15.4,996.59,1.571,50.15,19.9,,Class is Silent
07-01-2026 12:39,15.39,996.6,1.577,58.03,40,,Class is Silent
07-01-2026 12:40,15.39,996.6,1.575,51.29,35.2,,Class is Silent
07-01-2026 12:40,15.39,996.58,1.578,51.21,46.4,,Uncertain Condition
07-01-2026 12:40,15.4,996.58,1.58,57.65,44.8,,Class is Silent
07-01-2026 12:40,15.4,996.59,1.585,51.1,41,,Class is Silent
07-01-2026 12:40,15.4,996.59,1.612,48.14,36.5,,Class is Silent
07-01-2026 12:41,15.4,996.58,1.592,57.5,36.3,,Class is Silent
07-01-2026 12:41,15.4,996.56,1.6,47.88,40.1,,Class is Silent
07-01-2026 12:41,15.41,996.56,1.615,49.92,37.7,,Class is Silent
07-01-2026 12:41,15.41,996.56,1.617,54.85,42,,Class is Silent
07-01-2026 12:42,15.41,996.55,1.616,49.28,39.7,,Class is Silent
07-01-2026 12:42,15.42,996.55,1.638,56.93,34.7,,Class is Silent
07-01-2026 12:42,15.42,996.56,1.653,57.42,27.6,,Class is Silent
07-01-2026 12:42,15.43,996.55,1.642,57.77,30.3,,Class is Silent
07-01-2026 12:43,15.43,996.54,1.639,57.5,39.8,,Class is Silent
07-01-2026 12:43,15.44,996.55,1.648,52.61,27.5,,Class is Silent
07-01-2026 12:43,15.44,996.54,1.633,56.14,27.7,,Class is Silent
07-01-2026 12:43,15.44,996.55,1.637,53.48,25.6,,Class is Silent
07-01-2026 12:43,15.44,996.52,1.636,55.11,34.7,,Class is Silent
07-01-2026 12:44,15.44,996.54,1.634,54.96,32.6,,Class is Silent
07-01-2026 12:44,15.44,996.51,1.635,49.39,33.5,,Class is Silent
07-01-2026 12:44,15.43,996.51,1.63,55.04,27.5,,Class is Silent
07-01-2026 12:44,15.44,996.5,1.629,57.42,42.6,,Class is Silent
07-01-2026 12:45,15.44,996.48,1.628,53.67,31.2,,Class is Silent
07-01-2026 12:45,15.44,996.5,1.628,55.11,39.9,,Class is Silent
07-01-2026 12:45,15.44,996.47,1.631,55.19,51.3,,Uncertain Condition
07-01-2026 12:45,15.44,996.47,1.631,54.36,37,,Class is Silent
07-01-2026 12:45,15.44,996.46,1.636,55.11,30.9,,Class is Silent
07-01-2026 12:46,15.44,996.45,1.628,52.12,38.1,,Class is Silent
07-01-2026 12:46,15.45,996.43,1.632,56.1,42.4,,Class is Silent
07-01-2026 12:46,15.46,996.44,1.631,56.93,28.8,,Class is Silent
07-01-2026 12:46,15.46,996.45,1.631,47.92,30,,Class is Silent
07-01-2026 12:47,15.46,996.42,1.631,56.25,27.8,,Class is Silent
07-01-2026 12:47,15.47,996.43,1.631,47.88,26.9,,Class is Silent
07-01-2026 12:47,15.46,996.42,1.63,47.54,58,,Outside Noise / Construction
07-01-2026 12:47,15.47,996.41,1.63,52.27,46.6,,Uncertain Condition
07-01-2026 12:47,15.47,996.4,1.632,57.23,49.5,,Uncertain Condition
07-01-2026 12:48,15.46,996.41,1.632,51.89,36.4,,Class is Silent
07-01-2026 12:48,15.46,996.39,1.625,48.98,37.6,,Class is Silent
07-01-2026 12:48,15.47,996.38,1.624,49.51,39.8,,Class is Silent
07-01-2026 12:48,15.47,996.4,1.625,56.93,24.9,,Class is Silent
07-01-2026 12:49,15.48,996.37,1.627,48.83,26.6,,Class is Silent
07-01-2026 12:49,15.48,996.38,1.627,48.18,23.2,,Class is Silent
07-01-2026 12:49,15.49,996.39,1.628,54.77,43.6,,Class is Silent
07-01-2026 12:49,15.5,996.38,1.623,57.5,29.8,,Class is Silent
07-01-2026 12:49,15.49,996.38,1.628,50.8,32.1,,Class is Silent
07-01-2026 12:50,15.49,996.39,1.629,51.89,31.8,,Class is Silent
07-01-2026 12:50,15.49,996.36,1.627,57.27,52.6,,Uncertain Condition
07-01-2026 12:50,15.49,996.36,1.627,50.53,35.3,,Class is Silent
07-01-2026 12:50,15.49,996.36,1.626,43.37,61.2,so,Multiple Students Talking
07-01-2026 12:51,15.5,996.38,1.631,41.63,44.6,,Class is Silent
07-01-2026 12:51,15.51,996.36,1.628,47.92,48.4,,Uncertain Condition
07-01-2026 12:51,15.52,996.35,1.628,55.87,53.1,,Uncertain Condition
07-01-2026 12:51,15.53,996.34,1.627,53.56,43.4,,Class is Silent
07-01-2026 12:52,15.54,996.33,1.624,47.2,43.9,,Class is Silent
07-01-2026 12:52,15.55,996.33,1.623,53.33,35.9,,Class is Silent
07-01-2026 12:52,15.56,996.33,1.623,54.32,55.1,i'll be out there,Multiple Students Talking
07-01-2026 12:52,15.57,996.32,1.629,45.27,44.8,,Class is Silent
07-01-2026 12:53,15.57,996.32,1.629,54.13,50.8,,Uncertain Condition
07-01-2026 12:53,15.57,996.31,1.621,49.55,35.5,,Class is Silent
07-01-2026 12:53,15.58,996.32,1.631,51.1,40,,Class is Silent
07-01-2026 12:53,15.59,996.31,1.627,52.77,26.5,,Class is Silent
07-01-2026 12:53,15.6,996.31,1.623,47.08,35.6,,Class is Silent
07-01-2026 12:54,15.6,996.28,1.627,54.89,47.6,,Uncertain Condition
07-01-2026 12:54,15.61,996.3,1.629,53.83,51.4,,Uncertain Condition
07-01-2026 12:54,15.62,996.28,1.63,48.98,44.4,,Class is Silent
07-01-2026 12:54,15.63,996.28,1.629,46.33,40.3,,Class is Silent
07-01-2026 12:55,15.65,996.27,1.629,51.21,57.5,joseph,Multiple Students Talking
07-01-2026 12:55,15.64,996.26,1.628,51.44,43.1,,Class is Silent
07-01-2026 12:55,15.66,996.25,1.624,47.2,46.1,yeah,Normal Teaching
